"when","monitor_ambient_1","monitor_ambient_2","pipe_inlet","pipe_outlet","sensor_A","sensor_AB","sensor_CD","sensor_EF","sensor_F","sensor_G","sensor_GH","sensor_H","sensor_K","sensor_L","sensor_M","sensor_N","sensor_O","sensor_Q","sensor_T","sensor_U","sensor_X","sensor_Z"
"2018.09.24_18",14.2317 ,14.2595 ,15.2923 ,14.7994 , ,38.4708 ,45.3175 ,55.2671 ,64.7177 ,55.6421 ,59.8710 ,14.8548 ,65.5494 ,55.2450 ,63.1381 ,49.8377 ,38.2954 ,58.3599 ,59.9466 ,53.6895 ,30.4909 ,45.2167 
"2018.09.24_19",13.6584 ,13.7091 ,14.6069 ,14.2127 , ,38.0645 ,45.5968 ,55.3367 ,64.6554 ,55.5473 ,59.9526 ,14.2147 ,65.4889 ,55.4365 ,63.2026 ,49.8936 ,38.1833 ,58.4198 ,59.9980 ,53.5625 ,30.4516 ,45.3007 
"2018.09.24_20",13.0151 ,13.1067 ,13.8014 ,13.5413 , ,37.6048 ,45.7984 ,55.3054 ,64.5811 ,55.4459 ,60.0060 ,13.5746 ,65.4355 ,55.6925 ,63.2752 ,49.6867 ,38.0752 ,58.4654 ,60.0030 ,53.4215 ,30.4315 ,45.2128 
"2018.09.24_21",12.5711 ,12.6616 ,13.3528 ,13.2308 , ,37.1714 ,45.8589 ,55.2802 ,64.5252 ,55.3478 ,60.0625 ,13.0373 ,65.3871 ,55.7208 ,63.3599 ,49.5534 ,37.9062 ,58.5000 ,60.0575 ,53.3024 ,30.3639 ,45.0252 
"2018.09.24_22",12.2383 ,12.3400 ,13.2569 ,12.9335 , ,36.6835 ,46.0248 ,55.2738 ,64.4831 ,55.2610 ,60.0962 ,12.6587 ,65.3750 ,55.8562 ,63.4623 ,49.5177 ,37.7534 ,58.5448 ,60.0645 ,53.1816 ,30.2688 ,45.0870 
"2018.09.24_23",11.9817 ,12.1045 ,12.6744 ,12.6018 , ,36.2611 ,46.0192 ,55.2067 ,64.4358 ,55.1558 ,60.1230 ,12.3286 ,65.3740 ,56.0020 ,63.5716 ,49.3867 ,37.5633 ,58.5625 ,60.1169 ,53.0558 ,30.1260 ,44.9600 
"2018.09.25_00",11.7101 ,11.8405 ,12.5403 ,12.4577 , ,35.8125 ,46.0353 ,55.1875 ,64.3770 ,55.0675 ,60.1321 ,12.0433 ,65.3720 ,55.9012 ,63.7006 ,49.3125 ,37.3609 ,58.5665 ,60.1250 ,52.9577 ,29.9738 ,44.7863 
"2018.09.25_01",11.5948 ,11.7953 ,12.5464 ,12.2853 , ,35.4688 ,45.9748 ,55.1784 ,64.3581 ,54.9789 ,60.1653 ,11.9183 ,65.3720 ,55.9607 ,63.8377 ,49.3260 ,37.1816 ,58.6216 ,60.1270 ,52.8463 ,29.8085 ,44.8184 
"2018.09.25_02",11.4203 ,11.5733 ,12.0565 ,12.0071 , ,35.1562 ,45.9476 ,55.1119 ,64.3125 ,54.8894 ,60.1855 ,11.7540 ,65.3750 ,56.0302 ,63.9990 ,49.1858 ,36.9755 ,58.6250 ,60.1421 ,52.7188 ,29.6613 ,44.6664 
"2018.09.25_03",10.9192 ,11.2166 ,11.7843 ,11.3891 , ,34.6583 ,46.2339 ,55.0827 ,64.2994 ,54.7923 ,60.1875 ,11.0786 ,65.3750 ,56.0343 ,64.1331 ,49.1200 ,36.7873 ,58.6250 ,60.1804 ,52.6109 ,29.5171 ,44.5030 
"2018.09.25_04",10.8782 ,11.1239 ,11.4294 ,11.2661 , ,34.1583 ,46.6754 ,55.0615 ,64.2517 ,54.7069 ,60.1875 ,10.8226 ,65.4123 ,56.2127 ,64.2571 ,49.0608 ,36.5591 ,58.6250 ,60.1865 ,52.4958 ,29.3639 ,44.5448 
"2018.09.25_05",10.9601 ,11.2134 ,11.0655 ,11.3256 , ,33.6310 ,46.7984 ,54.9577 ,64.2500 ,54.5980 ,60.1875 ,10.9284 ,65.4395 ,56.3952 ,64.3841 ,48.7829 ,36.3978 ,58.6250 ,60.1825 ,52.3767 ,29.2188 ,44.3742 
"2018.09.25_06",10.9803 ,11.2566 ,11.5121 ,11.5373 , ,33.0907 ,46.3891 ,54.9244 ,64.2500 ,54.5139 ,60.1764 ,11.0887 ,65.4940 ,56.1895 ,64.4970 ,48.7778 ,36.2421 ,58.6250 ,60.1573 ,52.2728 ,29.0675 ,44.2897 
"2018.09.25_07",11.2953 ,11.5711 ,13.4224 ,11.9778 , ,32.6522 ,46.3488 ,54.8619 ,64.2500 ,54.3961 ,60.1472 ,11.3609 ,65.5454 ,54.4869 ,64.6300 ,44.3500 ,36.0059 ,58.6250 ,60.1260 ,52.1373 ,28.9183 ,44.3005 
"2018.09.25_08",11.5077 ,11.8487 ,12.9869 ,12.3357 , ,32.4022 ,45.4798 ,53.2359 ,64.2500 ,54.3095 ,59.5756 ,11.7077 ,65.5897 ,48.1502 ,64.7631 ,40.7853 ,35.8397 ,58.6250 ,60.1119 ,52.0433 ,28.7762 ,43.5917 
"2018.09.25_09",11.7963 ,12.0420 ,13.8548 ,12.1714 , ,32.1341 ,44.7681 ,52.2994 ,64.2500 ,54.2259 ,58.7046 ,11.9032 ,65.6250 ,47.9849 ,64.8992 ,41.6562 ,35.7348 ,58.5549 ,59.9456 ,51.9429 ,28.6895 ,43.8750 
"2018.09.25_10",12.4989 ,12.6153 ,12.7034 ,12.6905 , ,31.6825 ,44.8373 ,51.3700 ,64.2500 ,54.0948 ,57.9990 ,12.5337 ,65.6726 ,47.6776 ,64.9921 ,40.9103 ,35.6724 ,58.3619 ,59.6925 ,51.8397 ,28.6766 ,43.7087 
"2018.09.25_11",13.3847 ,13.4203 ,15.0474 ,13.6028 , ,31.2762 ,45.1804 ,50.9688 ,64.2480 ,54.0210 ,57.5010 ,13.4677 ,65.7147 ,45.6260 ,65.0746 ,40.2659 ,35.6245 ,58.1798 ,59.3972 ,51.7664 ,28.6341 ,43.9098 
"2018.09.25_12",13.9569 ,13.9925 ,15.0595 ,14.2228 , ,31.0544 ,44.3982 ,50.5756 ,64.1881 ,53.8728 ,57.0373 ,14.0685 ,65.7681 ,46.0806 ,65.1502 ,40.6101 ,35.5531 ,57.8263 ,59.1149 ,51.6178 ,28.6250 ,44.0177 
"2018.09.25_13",14.1441 ,14.2214 ,14.5454 ,14.3700 , ,30.0383 ,40.7016 ,50.1058 ,64.1875 ,53.7571 ,56.6885 ,14.3347 ,65.8125 ,44.7016 ,65.2742 ,39.4022 ,35.4960 ,57.5595 ,58.8891 ,51.5101 ,28.6310 ,43.8145 
"2018.09.25_14",14.6034 ,14.6293 ,15.9486 ,14.8538 , ,27.8518 ,39.1673 ,50.0010 ,64.1565 ,53.6610 ,56.4093 ,14.8397 ,65.8125 ,44.1462 ,65.3125 ,39.8164 ,35.4882 ,57.3339 ,58.6583 ,51.4167 ,28.6935 ,44.0253 
"2018.09.25_15",14.9989 ,14.9989 ,15.8115 ,15.0837 , ,26.2641 ,38.7389 ,49.6966 ,64.1244 ,53.5204 ,56.1079 ,15.2550 ,65.8145 ,44.5433 ,65.3004 ,40.3511 ,35.4819 ,57.0275 ,58.4718 ,51.2745 ,28.7883 ,44.0683 
