"when","monitor_ambient_1","monitor_ambient_2","pipe_inlet","pipe_outlet","sensor_A","sensor_AB","sensor_CD","sensor_EF","sensor_F","sensor_G","sensor_GH","sensor_H","sensor_K","sensor_L","sensor_M","sensor_N","sensor_O","sensor_Q","sensor_T","sensor_U","sensor_X","sensor_Z"
"2018.10.14_11:2",10.3875 ,11.3187 ,11.4545 ,9.5114 , ,27.1313 ,30.7500 ,46.0625 ,54.2500 ,42.0625 ,50.8750 ,10.1250 , , , ,43.0625 ,23.7500 ,49.4375 ,51.0625 ,39.5000 , ,36.1875 
"2018.10.14_11:3",10.4500 ,11.3750 ,11.8688 ,9.7063 , ,27.1250 ,30.7159 ,46.1193 ,54.2500 ,42.0625 ,50.8750 ,10.4437 , , , ,43.1250 ,23.7500 ,49.4375 ,51.0625 ,39.5000 , ,36.1932 
"2018.10.14_11:4",10.5687 ,11.4313 ,12.2812 ,9.8938 , ,27.0875 ,30.7250 ,46.1250 ,54.2500 ,42.0250 ,50.8750 ,10.7688 , , , ,43.1437 ,23.7500 ,49.4375 ,51.0625 ,39.5000 , ,36.2375 
"2018.10.14_11:5",10.6458 ,11.3750 ,12.7784 ,10.1250 , ,27.0625 ,30.6812 ,46.1375 ,54.2500 ,42.0000 ,50.8875 ,11.0739 , , , ,43.2500 ,23.7500 ,49.4375 ,51.0625 ,39.4625 , ,36.2500 
"2018.10.14_12:0",10.8562 ,11.5625 ,13.3500 ,10.3750 , ,27.0568 ,30.7045 ,46.1818 ,54.2500 ,42.0000 ,50.9318 ,11.4812 , , , ,43.2784 ,23.7500 ,49.4375 ,51.0625 ,39.4375 , ,36.2670 
"2018.10.14_12:1",11.0125 ,11.7250 ,15.0554 ,27.5852 , ,27.0000 ,30.7063 ,46.1875 ,54.2500 ,42.0000 ,50.9375 ,11.7344 , , , ,42.4188 ,23.7500 ,49.4375 ,51.0625 ,39.4375 , ,36.2938 
"2018.10.14_12:2",11.0764 ,11.7778 ,15.8938 ,32.6562 , ,27.0000 ,30.6562 ,46.1562 ,54.2500 ,42.0000 ,50.9375 ,12.0563 , , , ,39.2500 ,23.7500 ,49.4500 ,51.0562 ,39.4375 , ,36.1812 
"2018.10.14_12:3",11.2312 ,11.8187 ,15.9773 ,27.7670 , ,26.9716 ,30.5966 ,45.9432 ,54.2500 ,42.0000 ,50.9375 ,12.7102 , , , ,38.5341 ,23.7500 ,49.4432 ,51.0625 ,39.4375 , ,36.0455 
"2018.10.14_12:4",11.4125 ,12.0188 ,15.9000 ,24.3188 , ,26.9375 ,30.5750 ,45.6688 ,54.2500 ,41.9750 ,50.8750 ,12.9688 , , , ,38.5625 ,23.7500 ,49.4562 ,51.0063 ,39.4375 , ,35.9062 
"2018.10.14_12:5",11.2431 ,12.0208 ,15.4812 ,21.6875 , ,26.9375 ,30.5625 ,45.4062 ,54.2500 ,41.9375 ,50.7750 ,12.6062 , , , ,38.7875 ,23.7500 ,49.4688 ,51.0000 ,39.4375 , ,35.8563 
"2018.10.14_13:0",11.2562 ,11.9375 ,15.2159 ,19.6364 , ,26.8977 ,30.5341 ,45.1932 ,54.2500 ,41.9375 ,50.6534 ,12.4432 , , , ,39.0795 ,23.7500 ,49.5000 ,51.0057 ,39.4375 , ,35.8125 
"2018.10.14_13:1",11.4000 ,12.0000 ,15.7000 ,18.2750 , ,26.8750 ,30.4937 ,45.0375 ,54.2500 ,41.9375 ,50.5312 ,12.8125 , , , ,39.3750 ,23.7500 ,49.5000 ,51.0000 ,39.4375 , ,35.8188 
"2018.10.14_13:2",11.4750 ,11.9875 ,15.6000 ,17.2875 , ,26.8750 ,30.4500 ,44.9125 ,54.2500 ,41.9375 ,50.4500 ,13.1000 , , , ,39.6562 ,23.7500 ,49.5000 ,51.0000 ,39.4125 , ,35.8750 
"2018.10.14_13:3",11.5764 ,12.1250 ,15.3352 ,16.4148 , ,26.8409 ,30.3977 ,44.8352 ,54.2443 ,41.9148 ,50.3466 ,13.1080 , , , ,39.9261 ,23.7500 ,49.5000 ,50.9659 ,39.3864 , ,35.8977 
"2018.10.14_13:4",11.7250 ,12.3562 ,15.0000 ,15.6500 , ,26.8125 ,30.4375 ,44.7687 ,54.2437 ,41.8750 ,50.2563 ,12.7750 , , , ,40.1500 ,23.7500 ,49.5000 ,50.9375 ,39.3750 , ,35.9375 
"2018.10.14_13:5",11.7438 ,12.4437 ,14.7375 ,15.0938 , ,26.8125 ,30.4318 ,44.7500 ,54.2216 ,41.8750 ,50.1875 ,12.5938 , , , ,40.3750 ,23.7500 ,49.5000 ,50.9375 ,39.3750 , ,35.9659 
"2018.10.14_14:0",12.0903 ,12.5972 ,14.4773 ,14.6023 , ,26.7937 ,30.3750 ,44.7500 ,54.2000 ,41.8750 ,50.1313 ,12.4091 , , , ,40.5750 ,23.7500 ,49.5000 ,50.9000 ,39.3750 , ,36.0000 
"2018.10.14_14:1",11.9250 ,12.6188 ,14.3938 ,14.1937 , ,26.7563 ,30.3500 ,44.7500 ,54.1875 ,41.8750 ,50.1063 ,12.4062 , , , ,40.7500 ,23.7500 ,49.5000 ,50.8750 ,39.3750 , ,36.0312 
"2018.10.14_14:2",11.9437 ,12.6188 ,14.4375 ,13.9375 , ,26.7500 ,30.3125 ,44.7500 ,54.1875 ,41.8523 ,50.0625 ,12.5875 , , , ,40.9318 ,23.7500 ,49.5000 ,50.8693 ,39.3750 , ,36.0625 
"2018.10.14_14:3",12.0694 ,12.6875 ,14.7443 ,13.7273 , ,26.7500 ,30.2625 ,44.8000 ,54.1875 ,41.8312 ,50.0625 ,12.8011 , , , ,41.1000 ,23.7500 ,49.4813 ,50.8125 ,39.3750 , ,36.1000 
"2018.10.14_14:4",11.9375 ,12.5500 ,14.7000 ,13.5250 , ,26.7188 ,30.1875 ,44.8188 ,54.1875 ,41.8125 ,50.0625 ,12.9125 , , , ,41.2812 ,23.7500 ,49.4562 ,50.8125 ,39.3750 , ,36.1250 
"2018.10.14_14:5",12.1312 ,12.6062 ,14.6312 ,13.3500 , ,26.6875 ,30.1932 ,44.8807 ,54.1875 ,41.8125 ,50.0398 ,13.0000 , , , ,41.4375 ,23.7500 ,49.4375 ,50.7670 ,39.3352 , ,36.1761 
"2018.10.14_15:0",11.8938 ,12.4375 ,14.5398 ,13.1648 , ,26.6875 ,30.0625 ,44.9312 ,54.1875 ,41.8125 ,50.0250 ,12.9830 , , , ,41.6875 ,23.7500 ,49.4375 ,50.7500 ,39.3312 , ,36.2000 
"2018.10.14_15:1",11.9583 ,12.5417 ,14.2312 ,12.9938 , ,26.6875 ,30.0063 ,44.9500 ,54.1875 ,41.8062 ,50.0562 ,12.7250 , , , ,41.7250 ,23.7500 ,49.4375 ,50.7437 ,39.3125 , ,36.2500 
"2018.10.14_15:2",11.7688 ,12.5000 ,13.8625 ,12.8063 , ,26.6705 ,29.9773 ,45.0000 ,54.1875 ,41.7614 ,50.0625 ,12.4250 , , , ,41.8182 ,23.7500 ,49.4375 ,50.6875 ,39.3125 , ,36.2557 
"2018.10.14_15:3",11.8250 ,12.5687 ,13.6023 ,12.6591 , ,26.6313 ,30.0000 ,45.0562 ,54.1812 ,41.7500 ,50.0625 ,12.2955 , , , ,41.9000 ,23.7375 ,49.4375 ,50.6875 ,39.3125 , ,36.2938 
"2018.10.14_15:4",11.9861 ,12.6667 ,13.6000 ,12.5938 , ,26.6250 ,30.0125 ,45.0875 ,54.1500 ,41.7500 ,50.0625 ,12.4187 , , , ,41.9750 ,23.7125 ,49.4250 ,50.6875 ,39.3125 , ,36.3125 
"2018.10.14_15:5",12.0437 ,12.7063 ,13.5938 ,12.5437 , ,26.6250 ,29.9886 ,45.1250 ,54.1420 ,41.7500 ,50.0625 ,12.5188 , , , ,42.0739 ,23.6989 ,49.3920 ,50.6364 ,39.3125 , ,36.3125 
"2018.10.14_16:0",12.0813 ,12.7688 ,13.4091 ,12.4773 , ,26.6250 ,29.9875 ,45.1875 ,54.1250 ,41.7500 ,50.0750 ,12.4205 , , , ,42.1313 ,23.6875 ,49.3750 ,50.6250 ,39.3125 , ,36.3687 
"2018.10.14_16:1",11.8812 ,12.7083 ,13.1438 ,12.3625 , ,26.6062 ,30.0000 ,45.2125 ,54.1250 ,41.7500 ,50.1250 ,12.2312 , , , ,42.1875 ,23.6875 ,49.3750 ,50.6250 ,39.3125 , ,36.3750 
"2018.10.14_16:2",12.1458 ,12.8375 ,12.9875 ,12.2812 , ,26.5682 ,30.0341 ,45.2500 ,54.1250 ,41.7216 ,50.1250 ,12.1250 , , , ,42.2500 ,23.6875 ,49.3750 ,50.6080 ,39.2614 , ,36.3750 
"2018.10.14_16:3",12.1687 ,12.9250 ,12.8864 ,12.2216 , ,26.5625 ,30.0875 ,45.2938 ,54.1250 ,41.6938 ,50.1250 ,12.0966 , , , ,42.2875 ,23.6875 ,49.3750 ,50.5625 ,39.2563 , ,36.3750 
"2018.10.14_16:4",12.0188 ,12.7500 ,12.7312 ,12.1562 , ,26.5625 ,30.0312 ,45.3250 ,54.1250 ,41.6875 ,50.1313 ,12.0375 , , , ,42.3563 ,23.6875 ,49.3750 ,50.5625 ,39.2500 , ,36.3937 
"2018.10.14_16:5",11.9792 ,12.6875 ,12.5875 ,12.1125 , ,26.5625 ,29.9886 ,45.3750 ,54.1250 ,41.6875 ,50.1875 ,11.9437 , , , ,42.4375 ,23.6875 ,49.3750 ,50.5625 ,39.2500 , ,36.4375 
"2018.10.14_17:0",12.0312 ,12.7688 ,12.3920 ,12.0398 , ,26.5625 ,29.9375 ,45.4000 ,54.1250 ,41.6875 ,50.1875 ,11.8068 , , , ,42.5000 ,23.6875 ,49.3750 ,50.5625 ,39.2500 , ,36.4375 
"2018.10.14_17:1",12.1312 ,12.9250 ,12.2438 ,11.9750 , ,26.5000 ,29.9375 ,45.4375 ,54.1250 ,41.6875 ,50.2000 ,11.7500 , , , ,42.5187 ,23.6875 ,49.3563 ,50.5625 ,39.2500 , ,36.4375 
"2018.10.14_17:2",12.0625 ,12.9028 ,12.0795 ,11.9261 , ,26.5000 ,29.9148 ,45.4773 ,54.1250 ,41.6648 ,50.2386 ,11.6818 , , , ,42.5625 ,23.6875 ,49.3466 ,50.5170 ,39.2500 , ,36.4375 
"2018.10.14_17:3",12.0437 ,12.9500 ,11.8688 ,11.8500 , ,26.5000 ,29.9375 ,45.5000 ,54.1250 ,41.6250 ,50.2500 ,11.5625 , , , ,42.5750 ,23.6938 ,49.3312 ,50.5000 ,39.2437 , ,36.4375 
"2018.10.14_17:4",12.0563 ,12.9187 ,11.6813 ,11.7812 , ,26.5000 ,29.9375 ,45.5187 ,54.1250 ,41.6250 ,50.2500 ,11.4812 , , , ,42.6250 ,23.6875 ,49.3125 ,50.5000 ,39.2188 , ,36.4625 
"2018.10.14_17:5",12.0500 ,13.0813 ,11.4773 ,11.6818 , ,26.5000 ,29.9375 ,45.5625 ,54.1136 ,41.6250 ,50.2727 ,11.3068 , , , ,42.6250 ,23.6875 ,49.3182 ,50.5000 ,39.1875 , ,36.4602 
"2018.10.14_18:0",12.1597 ,13.2222 ,11.2125 ,11.5687 , ,26.4500 ,29.9937 ,45.5625 ,54.1063 ,41.6250 ,50.3125 ,11.1312 , , , ,42.6250 ,23.6875 ,49.3125 ,50.5000 ,39.1875 , ,36.4562 
"2018.10.14_18:1",12.2438 ,13.2937 ,10.9313 ,11.4437 , ,26.4375 ,30.0000 ,45.6000 ,54.0688 ,41.6250 ,50.3125 ,10.9563 , , , ,42.6250 ,23.6875 ,49.3125 ,50.5000 ,39.1875 , ,36.4375 
"2018.10.14_18:2",12.3187 ,13.3375 ,10.5909 ,11.2841 , ,26.4375 ,30.0227 ,45.6250 ,54.0625 ,41.6250 ,50.3239 ,10.6989 , , , ,42.6250 ,23.6875 ,49.3125 ,50.5000 ,39.1875 , ,36.4432 
"2018.10.14_18:3",12.4653 ,13.3750 ,10.2500 ,11.1188 , ,26.4375 ,30.0688 ,45.6250 ,54.0625 ,41.6187 ,50.3687 ,10.4000 , , , ,42.6250 ,23.6875 ,49.3125 ,50.5000 ,39.1875 , ,36.4375 
"2018.10.14_18:4",12.3812 ,13.3063 ,9.9688 ,10.9625 , ,26.4375 ,30.1193 ,45.6534 ,54.0625 ,41.5909 ,50.3750 ,10.1687 , , , ,42.6250 ,23.6875 ,49.3125 ,50.4943 ,39.1875 , ,36.4375 
"2018.10.14_18:5",12.2812 ,13.2063 ,9.6932 ,10.7841 , ,26.4375 ,30.1250 ,45.6812 ,54.0625 ,41.5812 ,50.3750 ,9.9091 , , , ,42.6250 ,23.6875 ,49.3125 ,50.5000 ,39.1875 , ,36.4375 
"2018.10.14_19:0",11.6875 ,13.0347 ,9.4313 ,10.6125 , ,26.4375 ,30.1313 ,45.6875 ,54.0625 ,41.5688 ,50.3875 ,9.7875 , , , ,42.6250 ,23.6875 ,49.3250 ,50.5000 ,39.1375 , ,36.4375 
"2018.10.14_19:1",12.0188 ,12.9625 ,9.2375 ,10.4625 , ,26.4034 ,30.1250 ,45.6875 ,54.0625 ,41.5625 ,50.4261 ,9.6562 , , , ,42.6250 ,23.6818 ,49.3409 ,50.4773 ,39.1250 , ,36.4261 
"2018.10.14_19:2",11.8688 ,12.9750 ,9.0341 ,10.3125 , ,26.3750 ,30.1812 ,45.6875 ,54.0562 ,41.5625 ,50.4375 ,9.5284 , , , ,42.6250 ,23.6562 ,49.3375 ,50.5000 ,39.1250 , ,36.3813 
"2018.10.14_19:3",11.7250 ,12.9563 ,8.8125 ,10.1937 , ,26.3750 ,30.2188 ,45.7313 ,54.0187 ,41.5625 ,50.4375 ,9.4625 , , , ,42.6313 ,23.6250 ,49.3625 ,50.4688 ,39.1250 , ,36.3750 
"2018.10.14_19:4",11.9861 ,13.0000 ,8.6438 ,10.0875 , ,26.3750 ,30.2500 ,45.7500 ,54.0114 ,41.5625 ,50.4375 ,9.3875 , , , ,42.6420 ,23.6250 ,49.3750 ,50.4773 ,39.1250 , ,36.3750 
"2018.10.14_19:5",11.8000 ,12.9500 ,8.5114 ,9.9773 , ,26.3750 ,30.3062 ,45.7500 ,54.0000 ,41.5625 ,50.4500 ,9.3125 , , , ,42.6313 ,23.6250 ,49.3687 ,50.4813 ,39.1250 , ,36.3750 
"2018.10.14_20:0",11.5563 ,12.8562 ,8.3625 ,9.8562 , ,26.3750 ,30.3125 ,45.7500 ,54.0000 ,41.5625 ,50.4750 ,9.2500 , , , ,42.6313 ,23.5938 ,49.3750 ,50.4750 ,39.1250 , ,36.3750 
"2018.10.14_20:1",11.5903 ,12.8333 ,12.6463 ,25.4957 , ,26.3466 ,30.3239 ,45.7500 ,54.0000 ,41.5625 ,50.5000 ,9.2486 , , , ,42.4148 ,23.5625 ,49.3750 ,50.4716 ,39.0966 , ,36.3523 
"2018.10.14_20:2",12.0250 ,12.8688 ,14.7625 ,34.0688 , ,26.3188 ,30.3750 ,45.7375 ,54.0000 ,41.5063 ,50.5000 ,9.1438 , , , ,39.2313 ,23.5625 ,49.3750 ,50.4625 ,39.0688 , ,36.2437 
"2018.10.14_20:3",11.9062 ,12.8375 ,13.3239 ,28.2898 , ,26.3125 ,30.4062 ,45.5688 ,54.0000 ,41.5063 ,50.4937 ,9.0852 , , , ,37.9438 ,23.5625 ,49.3750 ,50.4813 ,39.0625 , ,36.0750 
"2018.10.14_20:4",11.7569 ,12.7917 ,12.1687 ,23.9625 , ,26.3125 ,30.4375 ,45.2898 ,54.0000 ,41.5000 ,50.4375 ,9.0312 , , , ,37.7784 ,23.5511 ,49.3750 ,50.4830 ,39.0625 , ,35.9261 
"2018.10.14_20:5",11.3750 ,12.6562 ,11.3187 ,20.9438 , ,26.3125 ,30.4375 ,45.0063 ,54.0000 ,41.5000 ,50.3438 ,8.9563 , , , ,37.9625 ,23.5000 ,49.3750 ,50.4875 ,39.0625 , ,35.8188 
"2018.10.14_21:0",11.4125 ,12.6687 ,10.5625 ,18.4830 , ,26.3125 ,30.4375 ,44.7750 ,54.0000 ,41.5000 ,50.2250 ,8.9261 , , , ,38.2000 ,23.5000 ,49.3750 ,50.4750 ,39.0625 , ,35.7563 
"2018.10.14_21:1",11.5188 ,12.6944 ,9.9625 ,16.5437 , ,26.3125 ,30.4886 ,44.5852 ,54.0000 ,41.5000 ,50.1023 ,8.8313 , , , ,38.5000 ,23.5000 ,49.3750 ,50.4716 ,39.0625 , ,35.7500 
"2018.10.14_21:2",11.1389 ,12.5062 ,9.4563 ,15.0875 , ,26.2750 ,30.5000 ,44.4375 ,54.0000 ,41.5000 ,49.9813 ,8.8125 , , , ,38.7875 ,23.4563 ,49.3750 ,50.4438 ,39.0625 , ,35.7500 
"2018.10.14_21:3",10.9688 ,12.4563 ,9.0114 ,13.8466 , ,26.2500 ,30.5000 ,44.3375 ,53.9875 ,41.4875 ,49.8875 ,8.7614 , , , ,39.0438 ,23.4375 ,49.3750 ,50.4375 ,39.0625 , ,35.7500 
"2018.10.14_21:4",11.5188 ,12.5687 ,8.6438 ,12.8750 , ,26.2500 ,30.5000 ,44.2670 ,53.9659 ,41.4489 ,49.7898 ,8.5500 , , , ,39.2955 ,23.4318 ,49.3807 ,50.4375 ,39.0284 , ,35.7500 
"2018.10.14_21:5",11.4444 ,12.5208 ,8.3625 ,12.1937 , ,26.2500 ,30.5000 ,44.2125 ,53.9438 ,41.4438 ,49.7250 ,8.4437 , , , ,39.5312 ,23.4000 ,49.3875 ,50.4375 ,39.0000 , ,35.7500 
"2018.10.14_22:0",11.3812 ,12.5437 ,8.1307 ,11.6818 , ,26.2500 ,30.5125 ,44.1875 ,53.9375 ,41.4375 ,49.6750 ,8.4602 , , , ,39.7375 ,23.3750 ,49.3750 ,50.4062 ,39.0000 , ,35.7750 
"2018.10.14_22:1",11.4000 ,12.5625 ,7.9375 ,11.2250 , ,26.2443 ,30.5625 ,44.1875 ,53.9375 ,41.4375 ,49.6250 ,8.4437 , , , ,39.9261 ,23.3750 ,49.3750 ,50.3750 ,39.0000 , ,35.8068 
"2018.10.14_22:2",11.5903 ,12.5625 ,7.7812 ,10.8688 , ,26.2188 ,30.6125 ,44.1875 ,53.9375 ,41.4375 ,49.5625 ,8.3688 , , , ,40.1063 ,23.3438 ,49.3750 ,50.3750 ,39.0000 , ,35.8125 
"2018.10.14_22:3",11.5312 ,12.4938 ,7.6534 ,10.5284 , ,26.1875 ,30.6250 ,44.1938 ,53.9375 ,41.4375 ,49.5562 ,8.2727 , , , ,40.2500 ,23.3125 ,49.3750 ,50.3438 ,39.0000 , ,35.8125 
"2018.10.14_22:4",10.9000 ,12.2937 ,7.5312 ,10.2500 , ,26.1875 ,30.6534 ,44.2500 ,53.9375 ,41.4375 ,49.5227 ,8.3063 , , , ,40.4034 ,23.3125 ,49.3750 ,50.3125 ,39.0000 , ,35.8125 
"2018.10.14_22:5",11.0375 ,12.3125 ,7.4125 ,10.0312 , ,26.1875 ,30.6812 ,44.2563 ,53.9375 ,41.4312 ,49.5000 ,8.2750 , , , ,40.5375 ,23.2937 ,49.3750 ,50.3125 ,39.0000 , ,35.8125 
"2018.10.14_23:0",11.3542 ,12.4097 ,7.3466 ,9.8239 , ,26.1875 ,30.6938 ,44.3062 ,53.9375 ,41.4375 ,49.5000 ,8.1364 , , , ,40.6500 ,23.2500 ,49.3750 ,50.2875 ,39.0000 , ,35.8125 
"2018.10.14_23:1",10.9062 ,12.2750 ,7.2375 ,9.6500 , ,26.1477 ,30.7045 ,44.3239 ,53.9375 ,41.4148 ,49.5000 ,8.1625 , , , ,40.7500 ,23.2500 ,49.3523 ,50.2500 ,39.0000 , ,35.8182 
"2018.10.14_23:2",10.6562 ,12.1813 ,7.1500 ,9.4812 , ,26.1250 ,30.7500 ,44.3750 ,53.9375 ,41.3813 ,49.5000 ,8.1312 , , , ,40.8563 ,23.2312 ,49.3188 ,50.2500 ,38.9875 , ,35.8125 
"2018.10.14_23:3",10.7986 ,12.2222 ,7.0795 ,9.3295 , ,26.1250 ,30.7670 ,44.4034 ,53.9375 ,41.3750 ,49.5000 ,8.0909 , , , ,40.9489 ,23.1875 ,49.3125 ,50.2159 ,38.9432 , ,35.8352 
"2018.10.14_23:4",11.2875 ,12.3125 ,7.0625 ,9.2000 , ,26.1250 ,30.8125 ,44.4375 ,53.9375 ,41.3750 ,49.5000 ,7.9750 , , , ,41.0312 ,23.1812 ,49.3125 ,50.1875 ,38.9375 , ,35.8375 
"2018.10.14_23:5",11.2500 ,12.3125 ,7.0625 ,9.1062 , ,26.1187 ,30.8500 ,44.4875 ,53.9375 ,41.3750 ,49.5000 ,7.9938 , , , ,41.0875 ,23.1250 ,49.3125 ,50.1875 ,38.9375 , ,35.8563 
"2018.10.15_00:0",11.2917 ,12.3125 ,7.0625 ,9.0511 , ,26.0909 ,30.8920 ,44.5000 ,53.9318 ,41.3750 ,49.5341 ,8.0511 , , , ,41.1534 ,23.1250 ,49.3125 ,50.1875 ,38.9375 , ,35.8636 
"2018.10.15_00:1",11.2750 ,12.3000 ,7.0625 ,8.9812 , ,26.0625 ,30.9375 ,44.5438 ,53.9375 ,41.3750 ,49.5625 ,8.0625 , , , ,41.2188 ,23.1062 ,49.2750 ,50.1437 ,38.9375 , ,35.8750 
"2018.10.15_00:2",10.9250 ,12.2375 ,7.0341 ,8.9034 , ,26.0625 ,30.9375 ,44.5625 ,53.9312 ,41.3750 ,49.5625 ,8.0682 , , , ,41.2750 ,23.0625 ,49.2625 ,50.1250 ,38.9375 , ,35.8687 
"2018.10.15_00:3",11.2562 ,12.3375 ,7.0000 ,8.8375 , ,26.0625 ,30.9716 ,44.6080 ,53.9318 ,41.3409 ,49.5625 ,8.0625 , , , ,41.3295 ,23.0625 ,49.2500 ,50.1250 ,38.9375 , ,35.8750 
"2018.10.15_00:4",11.5972 ,12.3333 ,7.0000 ,8.8125 , ,26.0500 ,31.0000 ,44.6250 ,53.9188 ,41.3188 ,49.5625 ,7.9750 , , , ,41.3750 ,23.0562 ,49.2500 ,50.1250 ,38.9375 , ,35.8750 
"2018.10.15_00:5",11.5625 ,12.3063 ,7.0000 ,8.7614 , ,26.0063 ,31.0125 ,44.6688 ,53.9062 ,41.3125 ,49.5875 ,7.9545 , , , ,41.4250 ,23.0063 ,49.2500 ,50.1000 ,38.9375 , ,35.8687 
"2018.10.15_01:0",11.6438 ,12.2500 ,7.0000 ,8.7188 , ,26.0000 ,31.0625 ,44.6875 ,53.8920 ,41.3125 ,49.6193 ,7.9313 , , , ,41.4489 ,23.0000 ,49.2500 ,50.0682 ,38.9148 , ,35.8636 
"2018.10.15_01:1",11.0694 ,12.1736 ,6.9938 ,8.6750 , ,26.0000 ,31.1187 ,44.7062 ,53.8875 ,41.3125 ,49.6250 ,7.9313 , , , ,41.5000 ,22.9937 ,49.2437 ,50.0625 ,38.9062 , ,35.8500 
"2018.10.15_01:2",10.5813 ,12.0312 ,6.9375 ,8.6250 , ,25.9937 ,31.1250 ,44.7500 ,53.8750 ,41.3125 ,49.6250 ,7.9432 , , , ,41.5312 ,22.9438 ,49.2250 ,50.0625 ,38.8750 , ,35.8563 
"2018.10.15_01:3",10.4500 ,12.0000 ,6.8875 ,8.5750 , ,25.9602 ,31.1364 ,44.7500 ,53.8750 ,41.3125 ,49.6307 ,7.9437 , , , ,41.5625 ,22.9375 ,49.1989 ,50.0625 ,38.8750 , ,35.8693 
"2018.10.15_01:4",10.5625 ,12.0694 ,6.8375 ,8.5437 , ,25.9375 ,31.1375 ,44.8062 ,53.8750 ,41.3125 ,49.6688 ,7.9375 , , , ,41.6125 ,22.9375 ,49.1875 ,50.0625 ,38.8750 , ,35.8687 
"2018.10.15_01:5",10.4875 ,12.0375 ,6.8125 ,8.5000 , ,25.9375 ,31.1687 ,44.8125 ,53.8750 ,41.3125 ,49.6875 ,7.9205 , , , ,41.6250 ,22.8813 ,49.1875 ,50.0438 ,38.8750 , ,35.8563 
"2018.10.15_02:0",10.5687 ,12.0687 ,6.8125 ,8.5000 , ,25.9318 ,31.1875 ,44.8239 ,53.8750 ,41.2670 ,49.6875 ,7.8187 , , , ,41.6534 ,22.8750 ,49.1875 ,50.0057 ,38.8750 , ,35.8523 
"2018.10.15_02:1",10.5125 ,12.0062 ,6.8312 ,8.4875 , ,25.9125 ,31.2312 ,44.8625 ,53.8750 ,41.2500 ,49.6938 ,7.8375 , , , ,41.6875 ,22.8687 ,49.1875 ,50.0000 ,38.8750 , ,35.8188 
"2018.10.15_02:2",10.6944 ,12.0556 ,6.9148 ,8.4545 , ,25.8750 ,31.2500 ,44.8750 ,53.8750 ,41.2500 ,49.7375 ,7.8864 , , , ,41.6875 ,22.8313 ,49.1875 ,50.0000 ,38.8750 , ,35.8188 
"2018.10.15_02:3",10.7750 ,12.0687 ,7.0312 ,8.5000 , ,25.8750 ,31.2670 ,44.8750 ,53.8750 ,41.2500 ,49.7500 ,7.9875 , , , ,41.7443 ,22.8125 ,49.1875 ,50.0000 ,38.8750 , ,35.8125 
"2018.10.15_02:4",11.1250 ,12.1875 ,7.1688 ,8.5437 , ,25.8750 ,31.3125 ,44.9250 ,53.8750 ,41.2500 ,49.7500 ,8.0062 , , , ,41.7500 ,22.8062 ,49.1875 ,50.0000 ,38.8750 , ,35.8125 
"2018.10.15_02:5",11.1528 ,12.2083 ,7.2841 ,8.5625 , ,25.8313 ,31.3125 ,44.9375 ,53.8750 ,41.2500 ,49.7500 ,8.1023 , , , ,41.7500 ,22.7563 ,49.1875 ,50.0000 ,38.8750 , ,35.8125 
"2018.10.15_03:0",11.2500 ,12.2375 ,7.4500 ,8.6188 , ,25.8125 ,31.3409 ,44.9375 ,53.8750 ,41.2500 ,49.7557 ,8.2000 , , , ,41.7955 ,22.7500 ,49.1875 ,50.0000 ,38.8352 , ,35.8125 
"2018.10.15_03:1",11.2812 ,12.2812 ,7.5500 ,8.6687 , ,25.8125 ,31.4000 ,44.9438 ,53.8750 ,41.2375 ,49.8062 ,8.2750 , , , ,41.8125 ,22.7500 ,49.1875 ,50.0000 ,38.8438 , ,35.8125 
"2018.10.15_03:2",11.3403 ,12.2986 ,7.6477 ,8.7102 , ,25.8125 ,31.4125 ,44.9937 ,53.8750 ,41.1875 ,49.8125 ,8.3182 , , , ,41.8125 ,22.7312 ,49.1875 ,49.9937 ,38.8125 , ,35.8250 
"2018.10.15_03:3",11.5250 ,12.3250 ,7.7500 ,8.7500 , ,25.7557 ,31.4318 ,45.0000 ,53.8750 ,41.1875 ,49.8125 ,8.3562 , , , ,41.8125 ,22.6932 ,49.1875 ,49.9659 ,38.8125 , ,35.8125 
"2018.10.15_03:4",11.6562 ,12.3438 ,7.8875 ,8.7937 , ,25.7500 ,31.4563 ,45.0000 ,53.8750 ,41.1875 ,49.8125 ,8.4187 , , , ,41.8312 ,22.6875 ,49.1875 ,49.9438 ,38.8125 , ,35.8375 
"2018.10.15_03:5",11.3562 ,12.2438 ,7.9659 ,8.8182 , ,25.7500 ,31.5000 ,45.0000 ,53.8750 ,41.1875 ,49.8188 ,8.4602 , , , ,41.8687 ,22.6875 ,49.1875 ,49.9375 ,38.8125 , ,35.8563 
"2018.10.15_04:0",11.5625 ,12.3472 ,8.0312 ,8.8688 , ,25.7500 ,31.5000 ,45.0227 ,53.8750 ,41.1875 ,49.8295 ,8.5000 , , , ,41.8750 ,22.6875 ,49.1875 ,49.9375 ,38.8125 , ,35.8693 
"2018.10.15_04:1",11.3812 ,12.3500 ,9.1658 ,12.5408 , ,25.7437 ,31.5312 ,45.0625 ,53.8750 ,41.1875 ,49.8750 ,8.5598 , , , ,41.8750 ,22.6375 ,49.1875 ,49.9375 ,38.8125 , ,35.8687 
